flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,111351839.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682529186084707.0,1682529297436546.0,0,0,0,0,2.2451357987899966e-07,1.077665183419198e-07,1.1674706153707977e-07,3.67304216682e-05,4.6159992023e-06,3.21144224658e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,44,22,22,109244738.0,1.0,0,0,23,44,0,0,0,0,1682594064713860.0,1682594173958598.0,0,0,0,0,2.105364562273013e-07,1.0069134863044845e-07,1.0984510759685285e-07,3.15072383623e-05,4.0459614631e-06,2.74612768992e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,125,63,62,103640740.0,0.984126984126984,0,0,65,125,0,0,0,0,1683731502229538.0,1683731605870278.0,0,0,0,0,6.271664984252332e-07,3.087588915324225e-07,3.184076068928107e-07,6.53218029898e-05,5.41871854639e-05,1.11346175258e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-46148,192.168.21.70,192.168.21.128,80,46148,120,59,61,102903313.0,1.0338983050847457,0,0,62,120,0,0,0,0,1683736439287334.0,1683736542190647.0,0,0,0,0,6.025073264647953e-07,2.915358031281267e-07,3.109715233366685e-07,6.36519836829e-05,1.07673889955e-05,5.28845946874e-05,4,4,0,54,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41236-80,192.168.21.225,192.168.21.70,41236,80,1733,954,779,119852403.0,0.8165618448637316,0,0,958,1733,0,0,0,0,1719309483015489.0,1719309602867892.0,0,0,0,0,7.9931647261e-06,3.9882387673e-06,4.0049259588e-06,0.0006114771015479,0.0002632237586425,0.0003482533429054,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,104,52,52,119669529.0,1.0,0,0,55,104,0,0,0,0,1683725142389221.0,1683725262058750.0,0,0,0,0,4.5959903460470725e-07,2.2562134426049258e-07,2.339776903442145e-07,4.5517017118e-05,3.68681989213e-05,8.6488181966e-06,5,4,0,46,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-40461-80,192.168.21.225,192.168.21.70,40461,80,11,6,5,41488.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082109990955.0,1719082110032443.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-49295-80,192.168.21.225,192.168.21.70,49295,80,11,6,5,12800.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082053951428.0,1719082053964228.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41540-80,192.168.21.225,192.168.21.70,41540,80,1694,950,744,119678897.0,0.783157894736842,0,0,959,1694,0,0,0,0,1719311643245228.0,1719311762924125.0,0,0,0,0,8.0131086101e-06,3.994020767e-06,4.019087843e-06,0.0006130905434397,0.0002636053706277,0.000349485172812,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-60208,192.168.21.70,192.168.21.128,80,60208,44,22,22,107994282.0,1.0,0,0,23,44,0,0,0,0,1682675910963352.0,1682676018957634.0,0,0,0,0,2.1297423876571538e-07,1.0185724462708129e-07,1.1111699413863413e-07,3.13535118461e-05,2.2482671814e-05,8.870840032e-06,5,5,0,13,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,45,22,23,117672546.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682670139107131.0,1682670256779677.0,0,0,0,0,1.954576558579773e-07,9.34797484538152e-08,1.0197790740416204e-07,2.9250663107e-05,3.756186256e-06,2.5494476851e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,116672695.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682522346259407.0,1682522462932102.0,0,0,0,0,2.1427464240883446e-07,1.0285182835624052e-07,1.114228140525939e-07,3.50210475552e-05,4.3883446765e-06,3.06327028787e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,111,52,59,113437167.0,1.1346153846153846,0,0,59,111,0,0,0,0,1683761319159553.0,1683761432596720.0,0,0,0,0,5.201117196447616e-07,2.556481333847133e-07,2.644635862600483e-07,5.45412069396e-05,4.53643204964e-05,9.1768864432e-06,5,4,0,50,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,9,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-46148-80,192.168.21.128,192.168.21.70,46148,80,124,63,61,111816309.0,0.9682539682539684,0,0,65,124,0,0,0,0,1683727662325344.0,1683727774141653.0,0,0,0,0,5.813105492509148e-07,2.861836550158349e-07,2.951268942350798e-07,6.05457295142e-05,5.02252314552e-05,1.0320498059e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-39256-80,192.168.21.128,192.168.21.70,39256,80,24,12,12,90022945.0,1.0,0,0,13,24,0,0,0,0,1682606328411044.0,1682606418433989.0,0,0,0,0,1.444076285218174e-07,6.664967470237727e-08,7.775795381944016e-08,2.5104710804e-06,1.044178237e-06,1.4662928434e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-51368,192.168.21.70,192.168.21.128,80,51368,3,2,1,13160315.0,0.5,0,0,3,3,0,0,0,0,1682704899009361.0,1682704912169676.0,0,0,0,0,2.2795806939271597e-07,1.5197204626181065e-07,7.59860231309053e-08,0.0001308479318314,8.72319545542e-05,4.36159772771e-05,0,0,0,3,0,0,0,0,0,0,0,3,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41746-80,192.168.21.225,192.168.21.70,41746,80,1621,956,665,119820313.0,0.6956066945606695,0,0,957,1621,0,0,0,0,1719310923123170.0,1719311042943483.0,0,0,0,0,7.9869596067e-06,3.9893068882e-06,3.9976527185e-06,0.0006109147786986,0.0002632942546227,0.0003476205240759,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-32917-80,192.168.21.225,192.168.21.70,32917,80,11,6,5,21072.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083515137090.0,1719083515158162.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,44,21,23,100677433.0,1.0952380952380951,0,0,23,44,0,0,0,0,1682587769265600.0,1682587869943033.0,0,0,0,0,2.284523881334956e-07,1.0925983780297617e-07,1.1919255033051945e-07,3.42281273699e-05,4.4101243622e-06,2.98180030076e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.124-192.168.21.70-56805-80,192.168.21.124,192.168.21.70,56805,80,103,61,42,104076990.0,0.6885245901639344,3,1,44,100,0,0,0,0,1683711656088584.0,1683711760165574.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41274-80,192.168.21.225,192.168.21.70,41274,80,1635,956,679,119707804.0,0.7102510460251046,0,0,957,1635,0,0,0,0,1719308883119521.0,1719309002827325.0,0,0,0,0,7.9944662588e-06,3.9930562923e-06,4.0014099665e-06,0.000611488955223,0.000263541715292,0.0003479472399309,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-37770-80,192.168.21.225,192.168.21.70,37770,80,11,6,5,5179.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082669882737.0,1719082669887916.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,125,62,63,105293019.0,1.0161290322580645,0,0,65,125,0,0,0,0,1683672821387369.0,1683672926680388.0,0,0,0,0,6.173248769702386e-07,3.0391378558534825e-07,3.134110913848905e-07,6.42967602629e-05,5.33368693702e-05,1.09598908926e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-32826,192.168.21.70,192.168.21.128,80,32826,48,24,24,56578551.0,1.0,0,0,25,48,0,0,0,0,1682619115797712.0,1682619172376263.0,0,0,0,0,4.418635606274187e-07,3.1814176365174146e-07,1.2372179697567724e-07,0.0001040323567141,8.07726588826e-05,2.32596978314e-05,3,8,0,14,2,0,0,0,0,0,0,6,50.0,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41340-80,192.168.21.225,192.168.21.70,41340,80,1681,957,724,119825619.0,0.7565308254963428,0,0,958,1681,0,0,0,0,1719315123150311.0,1719315242975930.0,0,0,0,0,7.9949513968e-06,3.9891302376e-06,4.0058211591e-06,0.0006109377995368,0.0002632825956859,0.0003476552038508,1,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,49,24,25,116029133.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682543292077601.0,1682543408106734.0,0,0,0,0,2.1546312855754945e-07,1.0342230170762373e-07,1.1204082684992569e-07,3.5249767832e-05,4.4299219231e-06,3.08198459088e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-57161-80,192.168.21.225,192.168.21.70,57161,80,11,6,5,27004.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083032658050.0,1719083032685054.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,115872630.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682566696992794.0,1682566812865424.0,0,0,0,0,2.157541431483863e-07,1.0356198871122542e-07,1.1219215443716088e-07,3.52628571561e-05,4.4186448516e-06,3.08442123044e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41404-80,192.168.21.225,192.168.21.70,41404,80,1710,956,754,119769230.0,0.7887029288702929,0,0,957,1710,0,0,0,0,1719310923174644.0,1719311042943874.0,0,0,0,0,7.9903661399e-06,3.991008375e-06,3.9993577649e-06,0.0006111753411122,0.0002634065527514,0.0003477687883607,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-41186,192.168.21.70,192.168.21.128,80,41186,127,63,64,119987307.0,1.0158730158730158,0,0,67,127,0,0,0,0,1683748513198516.0,1683748633185823.0,0,0,0,0,5.583923972891566e-07,2.75029091202122e-07,2.833633060870347e-07,5.65226453494e-05,9.6176839771e-06,4.69049613722e-05,5,6,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41408-80,192.168.21.225,192.168.21.70,41408,80,1718,954,764,119745300.0,0.80083857442348,0,0,958,1718,0,0,0,0,1719315243236483.0,1719315362981783.0,0,0,0,0,8.0003139997e-06,3.9918059414e-06,4.0085080583e-06,0.0006120240209845,0.0002634591921353,0.0003485648288492,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-38157-80,192.168.21.225,192.168.21.70,38157,80,11,6,5,13441.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083089444268.0,1719083089457709.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-44172-80,192.168.21.225,192.168.21.70,44172,80,11,6,5,7329.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081935797855.0,1719081935805184.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41300-80,192.168.21.225,192.168.21.70,41300,80,1735,943,792,119592341.0,0.8398727465535525,0,0,961,1735,0,0,0,0,1719306723174650.0,1719306842766991.0,0,0,0,0,8.0356316463e-06,3.9885497349e-06,4.0470819113e-06,0.0006151648122683,0.000263244282508,0.0003519205297603,0,0,0,961,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41016-80,192.168.21.225,192.168.21.70,41016,80,1721,935,786,119609080.0,0.8406417112299466,0,0,962,1721,0,0,0,0,1719307683078560.0,1719307802687640.0,0,0,0,0,8.0428676485e-06,3.9879915471e-06,4.0548761013e-06,0.0006158060909757,0.0002632074421105,0.0003525986488651,0,0,0,962,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-49230,192.168.21.70,192.168.21.128,80,49230,48,24,24,103182086.0,1.0,0,0,25,48,0,0,0,0,1682576073591786.0,1682576176773872.0,0,0,0,0,2.422901200117237e-07,1.1629925760562741e-07,1.2599086240609638e-07,4.51434951605e-05,3.45990291376e-05,1.05444660229e-05,4,4,0,17,2,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-43466,192.168.21.70,192.168.21.128,80,43466,125,62,63,119994593.0,1.0161290322580645,0,0,62,125,0,0,0,0,1683701152999740.0,1683701272994333.0,0,0,0,0,5.166899478545671e-07,2.583449739272836e-07,2.583449739272836e-07,5.48524715609e-05,8.6337223544e-06,4.62187492064e-05,4,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,44,21,23,118843342.0,1.0952380952380951,0,0,23,44,0,0,0,0,1682599824569988.0,1682599943413330.0,0,0,0,0,1.9353208697210825e-07,9.255882420405177e-08,1.0097326276805645e-07,2.89961552915e-05,3.7360107224e-06,2.52601445691e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,124,61,63,117610313.0,1.0327868852459017,0,0,63,124,0,0,0,0,1683676663678433.0,1683676781288746.0,0,0,0,0,5.356673100597905e-07,2.635823271722779e-07,2.720849828875126e-07,5.71803596849e-05,4.71557285966e-05,1.00246310882e-05,4,4,0,55,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-42252,192.168.21.70,192.168.21.128,80,42252,49,24,25,115137949.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682534950796141.0,1682535065934090.0,0,0,0,0,2.1713084362828105e-07,1.0422280494157492e-07,1.1290803868670617e-07,4.04558187848e-05,3.10062844701e-05,9.4495343147e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-56639-80,192.168.21.225,192.168.21.70,56639,80,11,6,5,30156.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081917895827.0,1719081917925983.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,81,40,41,110177338.0,1.025,0,0,41,81,0,0,0,0,1683754239101960.0,1683754349279298.0,0,0,0,0,3.721273425575049e-07,1.815255329548805e-07,1.9060180960262445e-07,5.38041679678e-05,4.41470096146e-05,9.6571583531e-06,4,4,0,33,0,0,0,0,0,4,0,0,0.0,0,0,0.0,0,0,13,0.0,0.0,1.5,2,0,normal
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,48,24,24,112252465.0,1.0,0,0,25,48,0,0,0,0,1682515325162291.0,1682515437414756.0,0,0,0,0,2.227122584791345e-07,1.0690188406998456e-07,1.1581037440914994e-07,3.64357254871e-05,4.5789640343e-06,3.18567614528e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-33924-80,192.168.21.128,192.168.21.70,33924,80,123,62,61,109762482.0,0.9838709677419356,0,0,65,123,0,0,0,0,1683655795359579.0,1683655905122061.0,0,0,0,0,5.921877750541392e-07,2.9153859694973005e-07,3.006491781044092e-07,6.16786344171e-05,5.11650237646e-05,1.05136106524e-05,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41618-80,192.168.21.225,192.168.21.70,41618,80,1746,944,802,119773075.0,0.8495762711864406,0,0,966,1746,0,0,0,0,1719308403089634.0,1719308522862709.0,0,0,0,0,8.065251727e-06,3.9908802541e-06,4.0743714728e-06,0.0006176930833578,0.0002633980967759,0.0003542949865819,0,0,0,966,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-40678-80,192.168.21.128,192.168.21.70,40678,80,41,20,21,103171445.0,1.05,0,0,21,41,0,0,0,0,1682661012786750.0,1682661115958195.0,0,0,0,0,2.035446920414849e-07,9.692604382927853e-08,1.0661864821220641e-07,2.7439763008e-05,3.6250340392e-06,2.38147289688e-05,4,4,0,13,3,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-53936-80,192.168.21.225,192.168.21.70,53936,80,11,6,5,10602.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082697981063.0,1719082697991665.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41100-80,192.168.21.225,192.168.21.70,41100,80,1728,943,785,119739702.0,0.8324496288441146,0,0,961,1728,0,0,0,0,1719315843121380.0,1719315962861082.0,0,0,0,0,8.0257423724e-06,3.991992564e-06,4.0337498083e-06,0.0006142323621283,0.0002634715092242,0.000350760852904,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41274-80,192.168.21.225,192.168.21.70,41274,80,1731,949,782,119805908.0,0.8240252897787145,0,0,959,1731,0,0,0,0,1719314763032116.0,1719314882838024.0,0,0,0,0,8.0046135955e-06,3.989786547e-06,4.0148270484e-06,0.0006124405818117,0.0002633259121077,0.0003491146697039,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,41,20,21,108460951.0,1.05,0,0,21,41,0,0,0,0,1682672659038277.0,1682672767499228.0,0,0,0,0,1.9361806997248254e-07,9.219908093927743e-08,1.0141898903320512e-07,2.58341824791e-05,3.4482456271e-06,2.2385936852e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-40678,192.168.21.70,192.168.21.128,80,40678,45,22,23,109208621.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682660886708617.0,1682660995917238.0,0,0,0,0,2.106060839281177e-07,1.0072464883518673e-07,1.09881435092931e-07,3.67553400385e-05,2.74337316282e-05,9.3216084103e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41104-80,192.168.21.128,192.168.21.70,41104,80,52,25,27,93110439.0,1.08,3,0,26,50,0,0,0,0,1682665631662601.0,1682665724773040.0,1,0,0,0,2.577584238433244e-07,1.2887921192166218e-07,1.2887921192166218e-07,3.58928605201e-05,9.7196405657e-06,2.61732199544e-05,3,3,0,18,1,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-41186-80,192.168.21.128,192.168.21.70,41186,80,122,63,59,118410716.0,0.9365079365079364,0,0,65,122,0,0,0,0,1683737113497385.0,1683737231908101.0,0,0,0,0,5.489368039966924e-07,2.7024581119837165e-07,2.786909927983208e-07,5.6363141998e-05,4.70227711485e-05,9.3403708495e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-40144,192.168.21.70,192.168.21.128,80,40144,4,3,1,42622955.0,0.3333333333333333,0,0,4,4,0,0,0,0,1682652356252810.0,1682652398875765.0,0,0,0,0,9.384614464201272e-08,7.038460848150956e-08,2.3461536160503184e-08,5.38676870245e-05,4.04007652683e-05,1.34669217561e-05,0,0,0,4,0,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41104-80,192.168.21.225,192.168.21.70,41104,80,1761,955,806,119711791.0,0.8439790575916231,0,0,958,1761,0,0,0,0,1719309363002870.0,1719309482714661.0,0,0,0,0,8.0025533992e-06,3.9929233036e-06,4.0096300956e-06,0.0006121953350443,0.0002635329380378,0.0003486623970064,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
