Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Bwd Act Data Pkts,Fwd Seg Size Min,Bwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Fwd TCP Retrans. Count,Bwd TCP Retrans. Count,Total TCP Retrans. Count,Total Connection Flow Time,Label
192.168.86.230-239.255.255.250-48669-1900-17,192.168.86.230,48669,239.255.255.250,1900,17,2023-04-28 17:46:33.495183,27793,8,0,2526.0,0.0,353.0,279.0,315.74999999999994,34.84967718645326,0.0,0.0,0.0,0.0,90886.19436548773,287.8422624401828,3970.428571428572,73.86441891027356,4013.0,3806.0,27793.0,3970.428571428572,73.86441891027356,4013.0,3806.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,287.8422624401828,0.0,279.0,353.0,315.74999999999994,34.84967718645326,1214.5000000000011,0,0,0,0,0,0,0,0,0.0,315.75,315.75,0.0,2526.0,8.0,90886.19436548773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,27793,normal
192.168.21.128-192.168.21.70-38812-80-6,192.168.21.128,38812,192.168.21.70,80,6,2023-04-27 12:18:36.710908,107961886,19,19,338.0,2420.0,70.0,0.0,17.789473684210527,28.758726110267474,574.0,0.0,127.3684210526316,237.6290784970737,25.54605242816896,0.3519760668130602,2917888.810810812,5792791.737175535,16797168.0,849.0,107960545.0,5997808.055555557,7187630.0310658775,16802094.0,8938.0,107911863.0,5995103.5,7187718.707046954,16848136.0,3273.0,9,10,0,0,0,0,608,608,0.1759880334065301,0.1759880334065301,0.0,574.0,72.57894736842104,175.94342327423496,30956.08819345661,0,0,0,19,38,0,4,0,1.0,72.57894736842105,17.789473684210527,127.36842105263158,0.0,0.0,0.0,0.0,0.0,0.0,2.375,42.25,2.375,302.5,0,501,9,10,0,32,55366.625,50593.86977246918,155227.0,1341.0,13432660.625000002,3370902.875475392,16797168.0,6635083.0,-1,-1,0,0,0,4320207235,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-33622-80-6,192.168.21.225,33622,192.168.21.70,80,6,2024-06-22 18:50:38.970859,10348,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,54503.28565906455,966.3703131039816,1149.7777777777778,1964.8314671860392,5896.0,47.0,10348.0,2069.6,2335.157981807655,5896.0,180.0,10146.0,3382.0,2297.852693276921,6013.0,1769.0,1,1,0,0,0,0,200,136,579.8221878623889,386.5481252415926,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,10348,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41464-80-6,192.168.21.225,41464,192.168.21.70,80,6,2024-06-25 09:52:04.827781,119991322,940,820,31614.0,42630.0,66.0,0.0,33.631914893617065,33.01151318432788,87.0,0.0,51.98780487804876,42.6899243794974,618.7447455575162,14.66772738781893,68215.6463899945,92254.35015072556,251880.0,13.0,119991297.0,127786.25878594248,98735.23469175286,256631.0,227.0,119989818.0,146507.71428571423,106140.6420106096,298505.0,449.0,479,490,0,0,0,0,30224,26240,7.833899854857838,6.8338275329610925,0.0,87.0,42.18409090909093,38.91228861133506,1514.166204971836,0,0,0,969,1760,0,0,0,0.8723404255319149,42.18409090909091,33.63191489361702,51.98780487804878,313.5,4.75,333.2806214859691,391.5,4.5,13669.93138846698,0.0,0.0,0.0,0.0,424,506,479,490,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,12,12,3121771707,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-58834-80-6,192.168.21.225,58834,192.168.21.70,80,6,2024-06-22 19:10:27.948641,13600,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,41470.58823529412,735.2941176470589,1511.111111111111,2633.982272360828,6373.0,22.0,13600.0,2720.0,3132.275690292922,6373.0,113.0,13476.0,4492.0,3035.6799897222368,6461.0,996.0,1,1,0,0,0,0,200,136,441.1764705882353,294.11764705882354,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,13600,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-49230-80-6,192.168.21.128,49230,192.168.21.70,80,6,2023-04-27 05:54:38.585263,119998067,25,25,549.0,3570.0,70.0,0.0,21.96,29.69494906545556,574.0,0.0,142.80000000000004,247.82705663425853,34.325552927448406,0.4166733785803399,2448940.1428571427,5317399.963822564,18679515.0,250.0,119995484.0,4999811.833333334,6762518.454455409,18679869.0,6405.0,119997145.0,4999881.041666668,6764738.546083034,18680271.0,4925.0,13,12,0,0,0,0,800,800,0.2083366892901699,0.2083366892901699,0.0,574.0,82.37999999999998,185.0388696066481,34239.38326530612,0,0,0,25,50,0,0,0,1.0,82.38,21.96,142.8,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,49.90909090909091,2.272727272727273,324.54545454545456,1304,501,13,12,32,0,677995.4444444445,1195602.2454090985,3148720.0,6405.0,12654836.111111112,4944218.282372741,18679515.0,5834241.0,-1,-1,0,0,0,10221782563,normal
192.168.21.128-192.168.21.70-37712-80-6,192.168.21.128,37712,192.168.21.70,80,6,2023-05-09 12:57:11.005683,118260311,64,65,5602.0,1130.0,287.0,0.0,87.53125,111.14568856821028,112.0,0.0,17.384615384615373,30.24364205275854,56.92526886725336,1.0908139756202735,923908.6796874998,2871075.2358764466,13148226.0,743.0,118215530.0,1876436.984126984,3884998.697749046,13148226.0,813.0,118257319.0,1847770.609375,3871080.412278229,13215302.0,2982.0,33,33,0,0,0,0,2048,2080,0.5411790266643219,0.5496349489559519,0.0,287.0,52.1860465116279,88.18834314283873,7777.183866279071,0,0,0,66,129,0,4,0,1.015625,52.18604651162791,87.53125,17.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,400.1428571428572,4.642857142857143,80.71428571428571,237,501,33,33,32,0,789665.3636363635,1034763.8640700856,2368119.0,19525.0,9954554.363636363,2457368.518722671,13148226.0,6467039.0,-1,-1,0,0,0,853121812,cyberattack_ocpp16_doc_idtag
192.168.86.230-239.255.255.250-34794-1900-17,192.168.86.230,34794,239.255.255.250,1900,17,2023-04-27 07:11:15.862878,27826,8,0,2526.0,0.0,353.0,279.0,315.74999999999994,34.84967718645326,0.0,0.0,0.0,0.0,90778.40868252714,287.50089844030765,3975.142857142857,73.76410276782909,4014.0,3809.0,27826.0,3975.142857142857,73.76410276782909,4014.0,3809.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,287.50089844030765,0.0,279.0,353.0,315.74999999999994,34.84967718645326,1214.5000000000011,0,0,0,0,0,0,0,0,0.0,315.75,315.75,0.0,2526.0,8.0,90778.40868252714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,27826,normal
172.30.0.112-239.255.255.250-33252-1900-17,172.30.0.112,33252,239.255.255.250,1900,17,2023-04-27 10:03:38.271076,643729,3,0,375.0,0.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,582.5432751981035,4.6603462015848285,321864.5,29929.708727283,343028.0,300701.0,643729.0,321864.5,29929.708727283,343028.0,300701.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,4.6603462015848285,0.0,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,643729,normal
192.168.21.128-192.168.21.70-37290-80-6,192.168.21.128,37290,192.168.21.70,80,6,2023-05-10 01:09:59.519676,103201363,62,61,5592.0,1124.0,287.0,0.0,90.1935483870968,111.9242774920641,112.0,0.0,18.426229508196712,30.939973613646057,65.07665988868771,1.1918447239887713,845912.8114754097,3267500.6806956707,21196698.0,765.0,103199570.0,1691796.2295081965,4482732.721161109,21198001.0,8496.0,103200354.0,1720005.8999999997,4516243.672101367,21197820.0,4883.0,32,32,0,0,0,0,1984,1952,0.6007672592463725,0.5910774647423988,0.0,287.0,54.60162601626018,89.62378012864394,8032.421964547514,0,0,0,64,123,0,4,0,0.9838709677419356,54.60162601626016,90.19354838709675,18.42622950819672,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,466.0,5.083333333333333,93.66666666666669,0,1757,32,32,0,32,2237223.4285714286,2931230.236953525,6787450.0,21296.0,12160743.285714284,7093584.083837984,21196698.0,6273741.0,-1,-1,0,0,0,2340186835,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 07:09:29.502532,119996956,25,24,518.0,3568.0,70.0,0.0,20.72,29.69219875096263,574.0,0.0,148.66666666666666,251.3578198966334,34.05086375691064,0.4083436916516449,2499936.583333333,5217307.28572799,20526265.0,901.0,119996956.0,4999873.166666667,6532624.73300825,20529284.0,8718.0,112174366.0,4877146.347826088,6647521.6235248335,20526265.0,1128.0,13,12,0,0,0,0,800,768,0.2083386181896147,0.2000050734620301,0.0,574.0,83.38775510204083,186.7914184688511,34891.03401360545,0,0,0,25,49,0,6,0,0.96,83.38775510204081,20.72,148.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,47.09090909090909,2.1818181818181817,324.3636363636364,282,501,13,12,32,0,301936.4,518175.6053849355,1650707.0,8718.0,11697759.2,4813061.993418069,20526265.0,6464762.0,-1,-1,0,0,0,240252160,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41166-80-6,192.168.21.225,41166,192.168.21.70,80,6,2024-06-25 11:36:08.055308,119992802,953,780,31614.0,41673.0,66.0,0.0,33.17313746065052,33.0168729514886,87.0,0.0,53.426923076923146,42.379343713365714,610.7616355187705,14.44253297793646,69279.90877598144,95083.41414110466,254798.0,14.0,119992802.0,126042.8592436976,103372.2536830724,261074.0,166.0,119704636.0,153664.48780487807,107490.94192519116,297530.0,149.0,479,479,0,0,0,0,30508,24960,7.942143062881389,6.500389915055072,0.0,87.0,42.289094056549374,38.84024664886428,1508.5647597446132,0,0,0,958,1733,0,0,0,0.8184679958027282,42.28909405654934,33.17313746065058,53.42692307692308,0.0,0.0,0.0,348.0,4.0,2047.8418218730687,0.0,0.0,0.0,0.0,240,506,479,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,9365127181,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41338-80-6,192.168.21.225,41338,192.168.21.70,80,6,2024-06-25 11:52:09.206277,119789043,955,776,31548.0,41673.0,66.0,0.0,33.034554973822,33.01727296637513,87.0,0.0,53.702319587628914,42.31394547556803,611.2495614477862,14.4504034480015,69242.22138728318,96970.6317754988,258980.0,13.0,119789043.0,125565.03459119493,106018.13353335838,258980.0,493.0,119747261.0,154512.59483870966,106002.55840277542,299116.0,533.0,478,479,0,0,0,0,30572,24832,7.972348522727575,6.478054925273924,0.0,87.0,42.299826689774704,38.845204805562936,1508.9499363861296,0,0,0,957,1731,0,0,0,0.812565445026178,42.2998266897747,33.03455497382199,53.702319587628864,297.0,4.5,337.8647403446903,391.5,4.5,6063.30461717162,0.0,0.0,0.0,0.0,166,506,478,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,10326003324,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-51765-80-6,192.168.21.225,51765,192.168.21.70,80,6,2024-06-22 19:09:39.227454,5802,6,4,337.0,227.0,337.0,0.0,56.16666666666667,137.5796738863218,227.0,0.0,56.75,113.5,97207.8593588418,1723.543605653223,644.6666666666667,822.773054979318,1961.0,62.0,5802.0,1160.4,853.8447165615069,1961.0,187.0,5525.0,1841.6666666666667,468.4115000011564,2125.0,1301.0,1,1,0,0,0,0,200,136,1034.126163391934,689.4174422612892,0.0,337.0,56.4,121.69561299497292,14809.82222222222,2,2,0,2,9,0,0,0,0.6666666666666666,56.4,56.16666666666666,56.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,1,1,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,1,5802,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-45462-80-6,192.168.21.128,45462,192.168.21.70,80,6,2023-05-11 04:56:47.406759,119992108,60,66,5729.0,1138.0,287.0,0.0,95.48333333333332,111.96147819169794,112.0,0.0,17.242424242424246,30.024636348818408,57.22876374502896,1.0500690595418158,959936.8640000004,2444201.0291471104,13739514.0,578.0,119985883.0,2033659.033898305,3253575.0904946723,13739514.0,8452.0,119992108.0,1846032.430769231,3157436.983867883,13787009.0,4706.0,33,33,0,0,0,0,1920,2112,0.5000328854961028,0.550036174045713,0.0,287.0,54.50000000000001,89.02033475560512,7924.619999999998,0,0,0,66,126,0,4,0,1.1,54.5,95.48333333333332,17.242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,272.8095238095238,3.142857142857143,54.19047619047619,0,501,33,33,0,32,2984840.363636364,3571146.357702839,9690224.0,8452.0,7923085.818181818,2972889.133491185,13739514.0,5310695.0,-1,-1,0,0,0,750162860,cyberattack_ocpp16_doc_idtag
192.168.86.230-239.255.255.250-34794-1900-17,192.168.86.230,34794,239.255.255.250,1900,17,2023-04-27 11:12:27.685278,27726,8,0,2526.0,0.0,353.0,279.0,315.74999999999994,34.84967718645326,0.0,0.0,0.0,0.0,91105.82125081152,288.5378345235519,3960.857142857143,116.0896615716039,4074.0,3716.0,27726.0,3960.857142857143,116.0896615716039,4074.0,3716.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,288.5378345235519,0.0,279.0,353.0,315.74999999999994,34.84967718645326,1214.5000000000011,0,0,0,0,0,0,0,0,0.0,315.75,315.75,0.0,2526.0,8.0,91105.82125081152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,27726,normal
192.168.21.128-104.45.67.121-57666-5222-6,192.168.21.128,57666,104.45.67.121,5222,6,2023-05-11 09:01:37.234656,94791073,14,12,2033.0,1917.0,443.0,10.0,145.21428571428572,194.36610125914788,235.0,6.0,159.75000000000006,94.0697275235962,41.67059064728596,0.2742874321087177,3791642.920000001,9030985.027058035,32173175.0,120.0,94791073.0,7291620.999999999,11639189.359865066,32173175.0,60381.0,94682445.0,8607495.0,12334480.52648785,32279417.0,120.0,5,9,0,0,0,0,280,240,0.1476932326739249,0.1265941994347927,6.0,443.0,151.9230769230769,153.59971955102603,23592.873846153845,0,0,0,14,26,0,0,0,0.8571428571428571,151.92307692307693,145.21428571428572,159.75,0.0,0.0,0.0,0.0,0.0,0.0,3.5,508.25,3.0,479.25,1312,2048,14,12,20,0,157626.25,29808.762910426187,179832.0,113781.0,23501184.0,5987009.673574836,32173175.0,18971799.0,-1,-1,0,0,0,1030000939,normal
192.168.21.225-192.168.21.70-41524-80-6,192.168.21.225,41524,192.168.21.70,80,6,2024-06-25 10:26:06.302462,119857679,955,735,31548.0,41673.0,66.0,0.0,33.034554973822004,33.017272966375124,87.0,0.0,56.69795918367348,41.47775982212748,610.8995319357051,14.100056117389023,70963.69390171702,99318.57563471924,255825.0,16.0,119814437.0,125591.65303983226,107616.4693517968,255825.0,177.0,119857660.0,163293.81471389649,106536.25328860249,298182.0,359.0,478,479,0,0,0,0,30572,23520,7.967783190595573,6.132272926793451,0.0,87.0,43.32603550295863,38.74392065941032,1501.0913880626815,0,0,0,957,1690,0,0,0,0.7696335078534031,43.32603550295858,33.03455497382199,56.69795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,506,478,479,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,5163099381,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 09:45:51.229234,103001391,23,24,514.0,3570.0,70.0,0.0,22.34782608695652,30.53107015909021,574.0,0.0,148.75000000000003,251.32661064318532,39.649949970093125,0.4563045172855967,2239160.6739130444,5103343.583081051,18948805.0,695.0,102924653.0,4678393.318181817,6629466.247092966,18949500.0,7993.0,103001391.0,4478321.347826087,6548543.765542344,18951075.0,1849.0,12,12,0,0,0,0,736,768,0.2232979552674196,0.233006562018177,0.0,574.0,86.89361702127661,190.0202774125359,36107.70582793711,0,0,0,24,47,0,6,0,1.0434782608695652,86.8936170212766,22.347826086956523,148.75,0.0,0.0,0.0,0.0,0.0,0.0,2.3,51.4,2.4,357.0,0,501,12,12,0,32,734346.4285714285,1216523.3665819792,3143350.0,7993.0,13266675.857142856,4746409.359873996,18948805.0,6247155.0,-1,-1,0,0,0,9604983297,cyberattack_ocpp16_fdi_chargingprofile
172.30.0.120-239.255.255.250-61025-1900-17,172.30.0.120,61025,239.255.255.250,1900,17,2023-04-27 09:57:07.977035,3038340,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,230.3889623939388,1.3165083565367932,1012780.0,6144.656947299824,1017553.0,1005847.0,3038340.0,1012780.0,6144.656947299824,1017553.0,1005847.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.3165083565367932,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3038340,normal
192.168.21.128-52.158.114.137-36350-22-6,192.168.21.128,36350,52.158.114.137,22,6,2023-04-27 18:51:48.244006,80380113,1,11,92.0,942.0,92.0,92.0,92.0,0.0,104.0,0.0,85.63636363636363,40.87853404238642,12.8638784073369,0.1492906584990742,7307283.0,10573516.45732478,30290993.0,66355.0,0.0,0.0,0.0,0.0,0.0,80380113.0,8038011.3,10869306.4129528,30357348.0,355573.0,1,9,0,0,0,1,32,340,0.0124408882082561,0.1368497702908181,0.0,104.0,86.16666666666667,39.01942018425122,1522.5151515151513,2,0,1,10,11,0,0,0,11.0,86.16666666666667,92.0,85.63636363636364,0.0,0.0,0.0,416.0,4.0,281.226064518397,0.1428571428571428,13.142857142857142,1.5714285714285714,134.57142857142858,0,501,1,10,0,20,4017161.5,2560366.479532276,5827614.0,2206709.0,18069858.75,11299520.045228891,30290993.0,5887927.0,-1,-1,0,7,7,213483282,normal
192.168.21.182-239.255.255.250-63527-1900-17,192.168.21.182,63527,239.255.255.250,1900,17,2023-05-10 18:56:14.346922,3034104,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,230.71061506131628,1.31834637177895,1011368.0,3302.604578207933,1015181.0,1009407.0,3034104.0,1011368.0,3302.604578207933,1015181.0,1009407.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.31834637177895,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3034104,normal
192.168.21.225-192.168.21.70-41478-80-6,192.168.21.225,41478,192.168.21.70,80,6,2024-06-25 11:46:08.857631,119805874,952,752,31548.0,41679.0,66.0,0.0,33.13865546218486,33.01705415171051,87.0,0.0,55.42420212765955,41.85387171169106,611.2137707037637,14.22300879838329,70349.89665296531,95489.85783596184,254910.0,13.0,119805874.0,125978.8370136698,102099.55548724176,254910.0,498.0,119763263.0,159471.72170439427,105433.49433238523,296790.0,560.0,478,480,0,0,0,0,30476,24064,7.946188014120242,6.276820784263049,0.0,87.0,42.97359154929572,38.77853020608247,1503.7744049440507,0,0,0,958,1704,0,0,0,0.7899159663865546,42.973591549295776,33.13865546218487,55.424202127659576,286.0,4.333333333333333,341.8590918979395,435.0,5.0,15461.16936200462,0.0,0.0,0.0,0.0,186,506,478,480,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,9965612617,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-41336-80-6,192.168.21.128,41336,192.168.21.70,80,6,2023-04-27 09:24:59.326761,119951564,24,24,514.0,3570.0,70.0,0.0,21.416666666666664,30.20641548134905,574.0,0.0,148.75000000000003,251.3266106431854,34.04707586805621,0.400161518527595,2552160.9361702134,5179244.643094654,17620838.0,778.0,119943158.0,5214919.913043478,6452643.75191992,17622699.0,10467.0,104870928.0,4559605.565217392,6161549.832071694,17624670.0,5728.0,12,12,0,0,0,0,768,768,0.2000807592637975,0.2000807592637975,0.0,574.0,85.08333333333331,188.4058355392641,35496.75886524823,0,0,0,24,48,0,6,0,1.0,85.08333333333333,21.416666666666668,148.75,0.0,0.0,0.0,0.0,0.0,0.0,2.1818181818181817,46.72727272727273,2.1818181818181817,324.54545454545456,1304,501,12,12,32,0,1036146.875,2777433.1782263294,7908909.0,10467.0,12327214.222222222,4189405.706955486,17620838.0,5920637.0,-1,-1,0,0,0,8370030997,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.230-239.255.255.250-52832-1900-17,192.168.21.230,52832,239.255.255.250,1900,17,2023-05-11 10:10:01.666769,3042988,4,0,700.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,230.03705568342696,1.314497461048154,1014329.3333333334,2232.102222868239,1015682.0,1011753.0,3042988.0,1014329.3333333334,2232.102222868239,1015682.0,1011753.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,1.314497461048154,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,233.3333333333333,0.0,0.0,0,0,4,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,3042988,normal
192.168.21.128-192.168.21.70-48966-80-6,192.168.21.128,48966,192.168.21.70,80,6,2023-04-28 11:29:57.009486,119988076,22,22,382.0,2426.0,70.0,0.0,17.363636363636363,27.188137214505986,574.0,0.0,110.27272727272728,224.36814599016705,23.402325411068347,0.3667031047318401,2790420.372093023,5656239.35945043,16809443.0,864.0,119979420.0,5713305.714285716,7050137.7650676025,16817879.0,3005.0,119988076.0,5713717.904761906,7053667.703929643,16854906.0,3187.0,11,11,0,0,0,0,704,704,0.18335155236592,0.18335155236592,0.0,574.0,63.81818181818185,164.78587554160305,27154.38477801269,0,0,0,22,44,0,4,0,1.0,63.81818181818182,17.363636363636363,110.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,42.44444444444444,2.4444444444444446,269.55555555555554,0,501,11,11,0,32,78221.55555555556,68225.54895548864,198908.0,989.0,13252935.0,3494933.3234810787,16809443.0,5250692.0,-1,-1,0,0,0,990219650,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41300-80-6,192.168.21.225,41300,192.168.21.70,80,6,2024-06-25 10:36:06.605827,119945856,946,784,31548.0,42108.0,66.0,0.0,33.348837209302324,33.015610925500894,87.0,0.0,53.70918367346941,42.312009198913934,614.0770715746945,14.42317440295728,69372.96471949099,89890.85430266662,253899.0,13.0,119904428.0,126882.9925925926,95606.32746762292,254086.0,238.0,119901170.0,153130.48531289896,106566.86030408836,298131.0,602.0,478,484,0,0,0,0,30332,25088,7.886891898958143,6.5362825039991375,0.0,87.0,42.57572254335257,38.84991051159956,1509.3155467592942,0,0,0,962,1730,0,0,0,0.828752642706131,42.575722543352605,33.348837209302324,53.70918367346939,330.0,5.0,328.66529025626926,406.0,4.666666666666667,10674.285313655724,0.0,0.0,0.0,0.0,0,506,478,484,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,1,5,6,5763585023,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41524-80-6,192.168.21.225,41524,192.168.21.70,80,6,2024-06-25 11:08:07.435330,119820811,949,772,31548.0,41847.0,66.0,0.0,33.24341412012646,33.01650225633964,87.0,0.0,54.20595854922282,42.18931228172634,612.539669757368,14.363114267353772,69663.26220930222,95021.78965865736,258901.0,13.0,119777080.0,126347.1308016878,102035.88301589782,258901.0,538.0,119820783.0,155409.5758754865,107177.67967671032,296918.0,162.0,478,481,0,0,0,0,30416,24704,7.920160046321168,6.442954221032605,0.0,87.0,42.64671702498546,38.8257976149459,1507.4425604367389,0,0,0,959,1721,0,0,0,0.8134878819810326,42.64671702498547,33.24341412012645,54.2059585492228,264.0,4.0,350.6786428736521,377.0,4.333333333333333,11787.757824632348,0.0,0.0,0.0,0.0,273,506,478,481,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,4,4,7684195381,cyberattack_ocpp16_dos_flooding_heartbeat
